id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
1428,4800.0,3,10.99,157.13,B,B4,38.0,10+ years,0,55000.0,2,2016-07-01,0,0,211.0,19,19.44,0.0,690.0,694.0,16.0,0.0,0.0,6261.0,31.5,43.0,0,0,Jun-2005,0.0,1.0,0.0,2.0,4.0,4.0,2.0,7.0,18.0,9.0,24.0,4.0,16.0,0.0,0.0,0.0,2.0
1429,10750.0,3,17.14,384.02,D,D4,45674.0,< 1 year,0,60000.0,1,2014-11-01,0,4,548.0,36,13.5,1.0,660.0,664.0,9.0,0.0,0.0,6855.0,82.6,13.0,0,0,Apr-2001,4.0,1.0,0.0,3.0,6.0,6.0,3.0,3.0,4.0,6.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0
1430,12000.0,3,16.55,425.16,D,D2,1466.0,3 years,1,45000.0,1,2015-11-01,1,0,451.0,36,12.91,0.0,675.0,679.0,12.0,0.0,0.0,10908.0,51.7,12.0,1,0,Aug-2001,0.0,1.0,0.0,2.0,6.0,6.0,5.0,5.0,1.0,11.0,11.0,6.0,12.0,0.0,0.0,0.0,7.0
1431,8500.0,3,12.49,284.32,B,B4,208369.0,2 years,0,79000.0,0,2014-03-01,0,0,196.0,14,12.35,0.0,700.0,704.0,24.0,0.0,0.0,8131.0,21.5,39.0,1,0,Oct-1988,0.0,1.0,0.0,4.0,10.0,10.0,6.0,9.0,12.0,20.0,27.0,10.0,24.0,0.0,0.0,0.0,3.0
1432,7500.0,3,12.49,250.87,B,B5,7033.0,10+ years,1,35000.0,1,2014-07-01,0,0,135.0,33,32.1,0.0,665.0,669.0,13.0,1.0,1.0,8918.0,57.5,33.0,1,0,Aug-1994,0.0,1.0,4.0,4.0,9.0,9.0,4.0,9.0,11.0,11.0,20.0,9.0,13.0,0.0,0.0,0.0,2.0
1433,15000.0,3,11.99,498.15,B,B5,151.0,< 1 year,1,60572.0,1,2017-08-01,0,4,473.0,8,29.49,0.0,700.0,704.0,22.0,0.0,0.0,14445.0,42.0,39.0,0,0,Sep-1998,4.0,1.0,0.0,5.0,5.0,5.0,12.0,13.0,19.0,15.0,19.0,5.0,22.0,0.0,0.0,0.0,1.0
1434,12400.0,5,30.79,407.22,G,G1,12987.0,< 1 year,1,47000.0,2,2018-05-01,0,0,167.0,8,28.88,0.0,685.0,689.0,12.0,0.0,0.0,7471.0,38.0,22.0,0,0,Sep-2001,0.0,1.0,0.0,8.0,8.0,8.0,9.0,11.0,9.0,10.0,13.0,8.0,12.0,0.0,0.0,0.0,3.0
1435,15000.0,3,6.91,462.54,A,A5,226118.0,3 years,1,120000.0,2,2010-12-01,0,0,242.0,8,12.01,0.0,730.0,734.0,9.0,0.0,0.0,14266.0,31.0,31.0,1,0,Sep-2003,28.0,1.0,,,,,,,,,,,,,,,
1436,9600.0,3,6.97,296.29,A,A2,80.0,< 1 year,1,40000.0,0,2013-10-01,0,4,177.0,26,26.19,1.0,760.0,764.0,9.0,0.0,0.0,2150.0,7.2,23.0,0,0,Mar-2000,234.0,1.0,0.0,2.0,2.0,2.0,3.0,10.0,11.0,3.0,12.0,2.0,9.0,0.0,0.0,0.0,0.0
1437,14000.0,3,13.33,473.95,C,C3,45895.0,3 years,1,40000.0,1,2015-09-01,0,0,406.0,8,13.69,0.0,755.0,759.0,4.0,0.0,0.0,4436.0,38.6,9.0,1,0,Mar-2001,0.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0
1438,8000.0,3,9.67,256.9,B,B1,1132.0,3 years,0,50000.0,0,2013-12-01,0,0,722.0,3,14.31,0.0,685.0,689.0,11.0,0.0,0.0,9681.0,52.3,19.0,0,0,Oct-2006,38.0,1.0,0.0,2.0,4.0,4.0,3.0,4.0,8.0,5.0,10.0,4.0,11.0,0.0,0.0,0.0,1.0
1439,20000.0,5,14.99,475.7,C,C5,193720.0,10+ years,1,100000.0,1,2014-07-01,1,0,408.0,14,13.19,3.0,670.0,674.0,19.0,0.0,0.0,15489.0,46.0,32.0,0,0,Dec-1992,0.0,1.0,1.0,5.0,11.0,11.0,5.0,5.0,13.0,14.0,19.0,11.0,19.0,0.0,0.0,1.0,2.0
1440,35000.0,3,7.89,1095.0,A,A5,50046.0,10+ years,2,120000.0,1,2015-08-01,0,4,68.0,15,18.38,0.0,750.0,754.0,13.0,0.0,0.0,44560.0,65.8,38.0,0,0,Nov-1994,4.0,1.0,0.0,3.0,6.0,6.0,4.0,13.0,7.0,9.0,23.0,6.0,13.0,0.0,0.0,0.0,0.0
1441,9500.0,3,7.89,297.22,A,A5,20607.0,10+ years,0,105000.0,2,2015-11-01,0,0,455.0,13,13.34,2.0,735.0,739.0,18.0,1.0,0.0,7752.0,21.8,35.0,0,0,Sep-2000,0.0,1.0,0.0,4.0,4.0,4.0,5.0,6.0,16.0,10.0,17.0,4.0,18.0,0.0,0.0,0.0,2.0
1442,10000.0,3,12.59,334.97,C,C2,49.0,3 years,1,60000.0,2,2015-11-01,0,0,162.0,2,26.62,0.0,675.0,679.0,22.0,0.0,0.0,12773.0,47.0,34.0,0,0,Aug-2004,0.0,1.0,0.0,8.0,15.0,15.0,9.0,16.0,7.0,19.0,27.0,16.0,22.0,0.0,0.0,0.0,4.0
1443,24000.0,5,13.67,554.35,C,C4,87.0,10+ years,0,72876.0,1,2015-11-01,0,4,840.0,22,14.87,0.0,690.0,694.0,6.0,0.0,0.0,18883.0,99.4,21.0,0,0,May-1998,4.0,1.0,0.0,3.0,3.0,3.0,3.0,9.0,6.0,4.0,10.0,3.0,6.0,0.0,0.0,0.0,2.0
1444,20400.0,3,6.99,629.8,A,A3,3214.0,4 years,1,152000.0,0,2015-12-01,0,0,351.0,3,10.11,0.0,700.0,704.0,8.0,0.0,0.0,14007.0,55.1,23.0,0,0,Jun-1998,0.0,1.0,0.0,3.0,4.0,4.0,5.0,10.0,10.0,7.0,13.0,4.0,8.0,0.0,0.0,0.0,2.0
1445,5000.0,3,17.09,178.49,D,D1,141362.0,1 year,1,31000.0,0,2017-06-01,0,5,408.0,14,18.85,0.0,695.0,699.0,6.0,0.0,0.0,5838.0,55.1,9.0,1,0,Mar-2007,6.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,6.0,0.0,0.0,0.0,1.0
1446,10000.0,3,10.99,327.34,B,B4,125130.0,3 years,1,95000.0,2,2016-06-01,0,0,613.0,22,9.71,1.0,670.0,674.0,11.0,1.0,1.0,13162.0,54.6,19.0,0,0,Jan-1995,0.0,1.0,0.0,4.0,6.0,6.0,5.0,6.0,4.0,10.0,15.0,6.0,11.0,0.0,0.0,0.0,2.0
1447,30000.0,3,9.58,962.12,B,B1,216313.0,3 years,0,230000.0,1,2018-06-01,0,4,190.0,17,9.89,0.0,715.0,719.0,15.0,0.0,0.0,34513.0,57.6,23.0,0,0,Nov-1994,4.0,1.0,0.0,4.0,4.0,4.0,5.0,6.0,9.0,8.0,11.0,4.0,15.0,0.0,0.0,0.0,2.0
1448,6000.0,3,11.49,197.83,B,B5,22.0,1 year,1,51000.0,0,2017-04-01,0,0,522.0,34,3.95,0.0,675.0,679.0,8.0,1.0,1.0,3719.0,27.3,32.0,0,0,Jan-2004,0.0,1.0,0.0,3.0,5.0,5.0,5.0,11.0,8.0,8.0,23.0,5.0,8.0,0.0,0.0,0.0,4.0
1449,21000.0,5,19.05,545.33,D,D4,312820.0,7 years,1,50000.0,2,2013-03-01,1,0,303.0,9,16.32,0.0,700.0,704.0,10.0,0.0,0.0,12703.0,62.9,25.0,0,0,Sep-2000,24555.0,1.0,0.0,2.0,4.0,4.0,3.0,7.0,15.0,6.0,10.0,4.0,10.0,0.0,0.0,0.0,1.0
1450,15000.0,3,7.89,469.29,A,A5,151.0,5 years,1,146000.0,1,2015-09-01,0,0,134.0,8,3.44,1.0,680.0,684.0,12.0,0.0,0.0,8668.0,47.1,36.0,0,0,Oct-2001,0.0,1.0,2.0,2.0,2.0,2.0,3.0,10.0,4.0,7.0,22.0,2.0,12.0,0.0,0.0,0.0,1.0
1451,7750.0,3,12.69,259.98,C,C2,82796.0,< 1 year,1,48000.0,1,2015-05-01,0,4,248.0,11,6.63,0.0,680.0,684.0,15.0,0.0,0.0,6843.0,92.5,20.0,0,0,Nov-2003,4.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,17.0,3.0,3.0,3.0,15.0,0.0,0.0,0.0,0.0
1452,10000.0,3,19.05,366.82,D,D4,301138.0,< 1 year,1,51000.0,1,2013-05-01,1,0,330.0,21,17.76,2.0,660.0,664.0,8.0,0.0,0.0,1421.0,59.2,12.0,1,0,Jul-2005,38.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,7.0,3.0,5.0,3.0,8.0,0.0,0.0,0.0,2.0
1453,9175.0,3,13.99,313.54,C,C3,6347.0,5 years,1,57600.0,1,2016-08-01,1,0,597.0,11,18.88,5.0,660.0,664.0,11.0,0.0,0.0,5245.0,47.7,23.0,1,0,May-2003,0.0,1.0,1.0,4.0,8.0,8.0,4.0,7.0,8.0,8.0,11.0,8.0,11.0,0.0,0.0,1.0,2.0
1454,20400.0,5,12.99,464.06,C,C1,11182.0,10+ years,1,64000.0,2,2014-10-01,1,4,560.0,44,22.09,0.0,660.0,664.0,6.0,0.0,0.0,17458.0,98.1,13.0,0,0,Sep-1993,4.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,5.0,4.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0
1455,9600.0,3,8.99,305.24,B,B1,357368.0,10+ years,0,75000.0,2,2016-08-01,0,4,33.0,22,23.62,1.0,685.0,689.0,21.0,0.0,0.0,14992.0,33.0,36.0,0,0,Jun-1986,4.0,1.0,0.0,7.0,17.0,17.0,9.0,10.0,11.0,17.0,23.0,10.0,21.0,,0.0,0.0,6.0
1456,35000.0,5,19.19,911.59,E,E3,56836.0,5 years,0,250000.0,1,2015-07-01,0,2,103.0,36,9.7,1.0,695.0,699.0,21.0,1.0,0.0,13746.0,45.8,27.0,1,0,Mar-2001,5.0,1.0,0.0,8.0,11.0,11.0,9.0,11.0,9.0,13.0,15.0,11.0,21.0,0.0,0.0,0.0,3.0
1457,18000.0,3,14.64,620.81,C,C3,1487.0,9 years,0,110000.0,0,2014-02-01,0,0,277.0,8,5.61,0.0,665.0,669.0,9.0,1.0,1.0,9203.0,60.0,33.0,1,0,Nov-1992,0.0,1.0,0.0,5.0,7.0,7.0,12.0,18.0,5.0,7.0,24.0,5.0,9.0,,0.0,0.0,3.0
1458,5000.0,3,16.99,178.24,D,D1,123436.0,2 years,1,36416.0,2,2016-07-01,0,0,20.0,15,29.99,1.0,705.0,709.0,11.0,0.0,0.0,32456.0,76.9,20.0,0,0,Mar-2000,0.0,1.0,0.0,5.0,9.0,9.0,5.0,7.0,5.0,9.0,14.0,9.0,11.0,0.0,0.0,0.0,1.0
1459,1000.0,3,12.74,33.57,C,C1,115.0,2 years,2,72500.0,0,2017-01-01,1,5,63.0,14,12.93,0.0,705.0,709.0,12.0,0.0,0.0,13645.0,43.0,23.0,0,0,Jul-2003,6.0,1.0,0.0,2.0,5.0,5.0,4.0,7.0,6.0,9.0,14.0,5.0,12.0,0.0,0.0,0.0,1.0
1460,35000.0,5,9.75,739.35,B,B3,1780.0,7 years,0,275000.0,1,2016-05-01,0,4,188.0,23,15.92,0.0,770.0,774.0,18.0,0.0,0.0,130147.0,18.3,30.0,0,0,Aug-1984,4.0,1.0,0.0,4.0,6.0,6.0,8.0,12.0,9.0,12.0,18.0,6.0,18.0,0.0,0.0,0.0,1.0
1461,10000.0,3,15.1,347.15,C,C2,71.0,2 years,1,42000.0,0,2013-11-01,0,0,242.0,8,15.41,0.0,675.0,679.0,13.0,0.0,0.0,9820.0,47.4,19.0,1,0,Nov-1984,12701.0,1.0,0.0,5.0,7.0,7.0,5.0,5.0,5.0,12.0,14.0,7.0,13.0,0.0,0.0,0.0,1.0
1462,5000.0,3,14.64,172.45,C,C3,202467.0,10+ years,2,33000.0,1,2014-04-01,1,0,460.0,27,27.13,1.0,665.0,669.0,6.0,0.0,0.0,4087.0,97.3,9.0,0,0,May-1989,0.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0
1463,35000.0,5,12.69,790.82,C,C2,27661.0,10+ years,2,175000.0,1,2015-09-01,0,4,92.0,18,12.08,0.0,715.0,719.0,13.0,0.0,0.0,20133.0,70.6,24.0,1,0,Jan-1987,4.0,1.0,0.0,5.0,6.0,6.0,5.0,5.0,11.0,6.0,7.0,6.0,13.0,0.0,0.0,0.0,1.0
1464,20000.0,3,12.05,664.77,C,C1,27070.0,10+ years,0,143000.0,1,2015-11-01,0,0,186.0,9,6.8,0.0,680.0,684.0,10.0,0.0,0.0,21098.0,50.1,22.0,0,0,Apr-2001,0.0,1.0,0.0,5.0,6.0,6.0,5.0,8.0,3.0,8.0,14.0,6.0,10.0,0.0,0.0,0.0,3.0
1465,30000.0,5,21.48,819.73,E,E4,346246.0,5 years,1,80000.0,2,2012-05-01,1,0,304.0,8,18.33,0.0,695.0,699.0,7.0,0.0,0.0,24000.0,75.0,9.0,1,0,Nov-2000,0.0,1.0,,,,,,,,,,,,,,,
1466,8000.0,3,6.89,246.62,A,A3,564.0,2 years,1,92000.0,1,2015-06-01,0,0,76.0,26,8.06,0.0,715.0,719.0,14.0,0.0,0.0,7718.0,31.9,25.0,0,0,Feb-2002,0.0,1.0,0.0,2.0,2.0,2.0,3.0,7.0,10.0,6.0,14.0,2.0,14.0,0.0,0.0,0.0,3.0
1467,4000.0,3,9.99,129.05,B,B3,51395.0,< 1 year,1,34000.0,1,2015-08-01,0,4,324.0,10,16.66,0.0,660.0,664.0,6.0,1.0,1.0,4015.0,45.1,23.0,0,0,Feb-2005,4.0,1.0,0.0,1.0,3.0,3.0,2.0,11.0,9.0,5.0,14.0,3.0,5.0,0.0,0.0,0.0,3.0
1468,27600.0,5,16.99,685.79,D,D1,249657.0,10+ years,1,60000.0,2,2017-03-01,0,5,62.0,13,30.66,5.0,660.0,664.0,12.0,0.0,0.0,2385.0,49.7,41.0,1,0,Oct-2001,6.0,1.0,8.0,2.0,4.0,4.0,2.0,11.0,16.0,7.0,25.0,4.0,12.0,0.0,0.0,4.0,1.0
1469,12000.0,3,11.47,395.55,B,B5,19178.0,10+ years,1,66000.0,2,2016-06-01,0,0,275.0,8,23.38,0.0,670.0,674.0,9.0,1.0,1.0,12870.0,64.7,19.0,0,0,Mar-2005,0.0,1.0,0.0,3.0,6.0,6.0,3.0,7.0,4.0,7.0,13.0,6.0,9.0,0.0,0.0,0.0,0.0
1470,10000.0,3,5.93,303.91,A,A1,69348.0,8 years,0,130000.0,0,2015-02-01,0,0,26.0,18,6.17,0.0,750.0,754.0,10.0,0.0,0.0,2639.0,10.3,24.0,1,0,Nov-2002,0.0,1.0,2.0,1.0,2.0,2.0,5.0,8.0,9.0,7.0,12.0,2.0,10.0,0.0,0.0,0.0,1.0
1471,20000.0,3,13.67,680.36,C,C3,248.0,1 year,0,70000.0,1,2016-03-01,1,0,371.0,7,24.4,0.0,680.0,684.0,9.0,1.0,1.0,14230.0,83.7,10.0,0,0,Aug-1995,0.0,1.0,0.0,5.0,6.0,6.0,5.0,5.0,3.0,6.0,7.0,6.0,9.0,0.0,0.0,0.0,0.0
1472,3250.0,3,16.49,115.05,D,D3,2205.0,10+ years,1,60000.0,0,2015-01-01,0,0,275.0,8,36.2,0.0,710.0,714.0,12.0,0.0,0.0,21152.0,53.8,38.0,0,0,Jun-1998,0.0,1.0,0.0,3.0,8.0,8.0,3.0,8.0,12.0,9.0,26.0,8.0,12.0,0.0,0.0,0.0,3.0
1473,10000.0,3,8.46,315.5,A,A5,2818.0,4 years,2,45000.0,0,2018-07-01,0,4,237.0,32,7.17,0.0,685.0,689.0,11.0,0.0,0.0,7502.0,28.3,24.0,0,0,Dec-2004,4.0,1.0,1.0,3.0,5.0,5.0,5.0,9.0,6.0,10.0,16.0,5.0,11.0,0.0,0.0,0.0,2.0
1474,8875.0,3,15.31,309.01,C,C2,218685.0,5 years,1,39000.0,0,2012-10-01,0,0,327.0,14,8.74,0.0,675.0,679.0,6.0,0.0,0.0,5541.0,80.3,8.0,1,0,Dec-2003,19100.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,6.0,0.0,0.0,0.0,4.0
1475,35000.0,3,13.98,1195.88,C,C3,185892.0,10+ years,0,115500.0,2,2014-09-01,0,0,568.0,0,27.03,0.0,715.0,719.0,14.0,0.0,0.0,29143.0,74.2,36.0,1,0,Jul-1997,0.0,1.0,0.0,3.0,7.0,7.0,4.0,8.0,11.0,9.0,22.0,7.0,14.0,0.0,0.0,0.0,2.0
1476,35000.0,3,7.49,1088.56,A,A4,184.0,8 years,0,180000.0,2,2016-01-01,0,0,335.0,8,10.5,0.0,690.0,694.0,8.0,0.0,0.0,64000.0,89.0,14.0,0,0,Dec-1993,0.0,1.0,0.0,5.0,6.0,6.0,7.0,7.0,1.0,6.0,10.0,5.0,8.0,,0.0,0.0,1.0
1477,25000.0,3,8.24,786.19,B,B1,1216.0,5 years,0,131000.0,1,2017-04-01,0,4,197.0,4,28.6,0.0,680.0,684.0,9.0,1.0,0.0,258995.0,81.0,10.0,0,0,Feb-1985,4.0,1.0,0.0,4.0,5.0,5.0,5.0,5.0,2.0,7.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0
1478,6000.0,3,6.83,184.8,A,A3,1919.0,4 years,0,142500.0,0,2018-06-01,0,3,304.0,8,18.97,0.0,790.0,794.0,17.0,0.0,0.0,4353.0,4.8,67.0,0,1,Aug-2003,3.0,1.0,0.0,2.0,3.0,3.0,8.0,13.0,48.0,11.0,17.0,3.0,17.0,0.0,0.0,0.0,5.0
1479,16000.0,3,9.93,515.75,B,B2,120833.0,4 years,0,43000.0,0,2017-08-01,0,0,72.0,10,29.38,0.0,705.0,709.0,11.0,0.0,0.0,25285.0,58.3,29.0,1,0,Nov-2003,0.0,1.0,1.0,7.0,8.0,8.0,7.0,13.0,7.0,10.0,17.0,8.0,11.0,0.0,0.0,0.0,0.0
1480,4800.0,3,14.64,165.55,C,C3,80.0,8 years,1,24120.0,0,2014-05-01,0,5,221.0,8,16.11,0.0,710.0,714.0,5.0,0.0,0.0,4746.0,53.9,6.0,0,0,Aug-2008,6.0,1.0,0.0,2.0,4.0,4.0,2.0,3.0,0.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0
1481,8000.0,3,12.59,267.98,C,C2,1268.0,7 years,1,79875.0,1,2015-12-01,0,0,248.0,11,7.59,0.0,705.0,709.0,7.0,0.0,0.0,4398.0,27.3,8.0,0,0,Jul-1994,0.0,1.0,0.0,3.0,6.0,6.0,3.0,4.0,1.0,6.0,7.0,6.0,7.0,0.0,0.0,0.0,2.0
1482,12000.0,5,19.99,317.86,D,D4,1196.0,10+ years,0,76000.0,2,2016-11-01,0,2,44.0,26,23.78,1.0,755.0,759.0,16.0,0.0,0.0,2677.0,9.4,37.0,0,0,Dec-1997,5.0,1.0,0.0,3.0,6.0,6.0,4.0,6.0,19.0,11.0,17.0,6.0,16.0,0.0,0.0,0.0,8.0
1483,30000.0,5,12.69,677.85,C,C2,83634.0,10+ years,0,135000.0,2,2015-03-01,1,0,245.0,26,31.17,0.0,685.0,689.0,16.0,0.0,0.0,24201.0,42.1,28.0,0,0,Apr-1992,0.0,1.0,0.0,7.0,7.0,7.0,8.0,8.0,10.0,9.0,14.0,7.0,16.0,0.0,0.0,0.0,3.0
1484,35000.0,3,16.29,1235.52,D,D2,199634.0,10+ years,1,96000.0,2,2014-05-01,0,0,680.0,16,14.33,0.0,690.0,694.0,11.0,0.0,0.0,38924.0,65.1,21.0,0,0,Feb-1996,0.0,1.0,0.0,3.0,7.0,7.0,4.0,6.0,6.0,11.0,15.0,7.0,11.0,0.0,0.0,0.0,1.0
1485,32000.0,5,15.61,771.57,C,C4,2725.0,2 years,0,180000.0,1,2014-01-01,0,0,167.0,8,13.97,0.0,695.0,699.0,14.0,0.0,0.0,24009.0,78.2,47.0,0,0,Jul-1999,0.0,1.0,0.0,7.0,7.0,7.0,7.0,9.0,32.0,8.0,13.0,7.0,14.0,0.0,0.0,0.0,1.0
1486,13375.0,5,22.15,370.55,E,E5,1896.0,10+ years,0,45000.0,1,2014-08-01,0,0,245.0,26,13.97,0.0,665.0,669.0,10.0,1.0,1.0,4557.0,51.2,30.0,1,0,Aug-2001,0.0,1.0,0.0,1.0,5.0,5.0,1.0,9.0,8.0,8.0,20.0,5.0,10.0,0.0,0.0,0.0,3.0
1487,30000.0,3,6.97,925.91,A,A3,1301.0,1 year,1,365000.0,1,2016-03-01,0,0,136.0,8,3.85,0.0,825.0,829.0,10.0,0.0,0.0,39945.0,26.2,24.0,0,0,Mar-2003,0.0,1.0,0.0,2.0,3.0,3.0,5.0,10.0,7.0,8.0,15.0,3.0,10.0,0.0,0.0,0.0,1.0
1488,6400.0,3,6.19,195.26,A,A2,23493.0,9 years,0,106000.0,0,2018-06-01,0,8,576.0,23,8.63,0.0,725.0,729.0,12.0,0.0,0.0,28936.0,17.9,25.0,0,0,Dec-1998,9.0,1.0,5.0,1.0,2.0,2.0,3.0,8.0,11.0,5.0,10.0,2.0,12.0,0.0,0.0,0.0,2.0
1489,9325.0,3,8.39,293.9,A,A5,1301.0,8 years,0,77000.0,1,2014-09-01,0,4,373.0,13,14.54,0.0,675.0,679.0,6.0,1.0,0.0,9791.0,85.1,23.0,0,0,Aug-2001,4.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,15.0,4.0,8.0,4.0,6.0,0.0,0.0,0.0,1.0
1490,21700.0,5,27.34,667.04,G,G1,386.0,3 years,2,64480.0,0,2016-04-01,1,0,221.0,8,32.94,0.0,735.0,739.0,13.0,0.0,0.0,783.0,2.8,28.0,1,0,Dec-1999,0.0,1.0,0.0,3.0,5.0,5.0,3.0,11.0,8.0,8.0,19.0,5.0,13.0,0.0,0.0,0.0,4.0
1491,20000.0,5,17.99,507.76,D,D2,7773.0,10+ years,0,184000.0,0,2016-10-01,1,0,223.0,12,8.56,0.0,700.0,704.0,13.0,0.0,0.0,21976.0,47.2,23.0,0,0,Nov-1999,0.0,1.0,0.0,7.0,9.0,9.0,7.0,10.0,2.0,10.0,17.0,9.0,13.0,0.0,0.0,0.0,1.0
1492,8000.0,3,6.68,245.85,A,A3,2978.0,1 year,0,33000.0,0,2015-03-01,0,4,176.0,3,18.47,1.0,660.0,664.0,7.0,0.0,0.0,9510.0,64.3,15.0,1,0,Apr-2006,4.0,1.0,0.0,2.0,3.0,3.0,2.0,4.0,5.0,5.0,9.0,3.0,7.0,0.0,0.0,0.0,1.0
1493,10800.0,3,10.64,351.74,B,B4,9202.0,1 year,1,87000.0,2,2015-12-01,0,4,156.0,18,11.13,0.0,685.0,689.0,3.0,0.0,0.0,9123.0,101.4,7.0,1,0,Aug-2005,4.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0
1494,14800.0,3,12.29,493.63,C,C1,12039.0,4 years,2,85000.0,0,2015-10-01,0,0,836.0,46,11.84,0.0,710.0,714.0,12.0,0.0,0.0,12161.0,80.0,19.0,0,0,Nov-2001,0.0,1.0,0.0,9.0,10.0,10.0,9.0,12.0,6.0,10.0,13.0,10.0,12.0,0.0,0.0,0.0,1.0
1495,35000.0,5,12.29,783.7,C,C1,1841.0,9 years,0,227000.0,2,2015-07-01,0,0,240.0,21,25.99,0.0,710.0,714.0,20.0,0.0,0.0,51486.0,73.3,36.0,0,0,Sep-1988,0.0,1.0,0.0,8.0,15.0,15.0,8.0,11.0,9.0,16.0,26.0,15.0,20.0,0.0,0.0,0.0,1.0
1496,10000.0,3,7.49,311.02,A,A4,38.0,3 years,2,42000.0,0,2017-05-01,0,0,441.0,9,18.96,0.0,745.0,749.0,35.0,0.0,0.0,10510.0,15.2,47.0,0,0,Aug-2007,0.0,1.0,0.0,4.0,5.0,5.0,12.0,12.0,10.0,29.0,37.0,5.0,35.0,0.0,0.0,0.0,5.0
1497,15000.0,3,8.38,472.68,B,B1,15053.0,3 years,0,45000.0,1,2015-12-01,0,0,32.0,21,16.37,0.0,685.0,689.0,16.0,0.0,0.0,12137.0,55.2,24.0,0,0,Sep-1996,0.0,1.0,0.0,5.0,8.0,8.0,6.0,10.0,10.0,9.0,14.0,8.0,16.0,0.0,0.0,0.0,4.0
1498,16000.0,3,8.24,503.16,B,B1,3023.0,8 years,0,77890.0,2,2017-01-01,0,0,77.0,7,18.03,0.0,665.0,669.0,12.0,0.0,0.0,24703.0,76.7,15.0,1,0,Apr-2006,0.0,1.0,0.0,4.0,9.0,9.0,4.0,5.0,3.0,9.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0
1499,21000.0,5,16.89,520.67,D,D4,229626.0,1 year,1,89916.0,1,2011-06-01,1,5,553.0,27,20.47,1.0,705.0,709.0,6.0,0.0,0.0,216.0,16.6,18.0,1,0,Dec-2001,7126.0,1.0,,,,,,,,,,,,,,,
1500,14000.0,3,13.33,473.95,C,C3,54.0,,1,58000.0,2,2015-05-01,0,0,297.0,18,8.64,0.0,700.0,704.0,7.0,0.0,0.0,5299.0,44.5,12.0,1,0,Nov-1988,0.0,1.0,0.0,2.0,5.0,5.0,2.0,2.0,6.0,6.0,6.0,5.0,7.0,0.0,0.0,0.0,2.0
1501,35000.0,3,8.19,1099.85,A,A5,56.0,10+ years,0,150000.0,2,2014-12-01,0,0,495.0,14,14.5,0.0,805.0,809.0,14.0,0.0,0.0,5183.0,6.3,30.0,1,0,Jul-1998,0.0,1.0,0.0,3.0,5.0,5.0,7.0,12.0,11.0,9.0,17.0,5.0,14.0,0.0,0.0,0.0,4.0
1502,18400.0,3,9.71,591.22,B,B1,272606.0,3 years,0,60000.0,0,2013-09-01,1,0,40.0,11,22.72,0.0,735.0,739.0,16.0,0.0,0.0,16683.0,35.4,25.0,0,0,Dec-2002,33082.0,1.0,0.0,4.0,5.0,5.0,6.0,11.0,7.0,10.0,15.0,5.0,16.0,0.0,0.0,0.0,4.0
1503,5500.0,3,5.32,165.64,A,A1,1576.0,10+ years,1,91550.0,1,2016-08-01,0,10,143.0,8,11.23,0.0,705.0,709.0,8.0,0.0,0.0,2343.0,12.7,12.0,0,0,Jun-2005,11.0,1.0,1.0,3.0,5.0,5.0,3.0,5.0,4.0,6.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0
1504,13200.0,5,10.42,283.2,B,B3,30845.0,< 1 year,0,60000.0,0,2017-06-01,0,0,280.0,9,24.28,0.0,760.0,764.0,24.0,0.0,0.0,13410.0,17.3,48.0,0,0,May-2005,0.0,1.0,0.0,8.0,9.0,9.0,14.0,21.0,9.0,19.0,36.0,9.0,24.0,0.0,0.0,0.0,3.0
1505,23500.0,3,12.99,791.7,C,C1,4119.0,2 years,1,115500.0,1,2014-07-01,0,0,74.0,30,13.79,0.0,710.0,714.0,19.0,0.0,0.0,39082.0,72.6,40.0,1,0,Jul-1999,0.0,1.0,0.0,4.0,8.0,8.0,5.0,9.0,17.0,12.0,23.0,8.0,19.0,0.0,0.0,0.0,3.0
