id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
801674,12000.0,3,7.07,370.91,A,A2,32.0,3 years,2,175000.0,1,2017-07-01,0,31.0,2,26.34,1.0,685.0,689.0,13.0,0.0,0.0,30010.0,54.0,21.0,0,0,Apr-1998,0.0,1.0,0.0,1.0,4.0,4.0,2.0,2.0,12.0,4.0,5.0,3.0,13.0,,0.0,0.0,0.0
801675,4850.0,3,27.49,199.28,F,F4,54.0,,1,31000.0,1,2016-10-01,5,62.0,13,13.32,1.0,705.0,709.0,5.0,0.0,0.0,285.0,8.1,5.0,0,0,Sep-2011,6.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0
801676,5000.0,3,11.49,164.86,B,B5,153.0,10+ years,0,30000.0,0,2016-11-01,0,109.0,21,9.44,0.0,715.0,719.0,8.0,0.0,0.0,3710.0,29.9,19.0,0,0,Aug-1997,0.0,1.0,0.0,3.0,5.0,5.0,4.0,5.0,6.0,6.0,9.0,5.0,8.0,0.0,0.0,0.0,2.0
801677,12000.0,3,6.49,367.74,A,A2,54.0,,0,45000.0,1,2016-03-01,0,479.0,8,9.2,0.0,720.0,724.0,10.0,0.0,0.0,5127.0,13.3,20.0,0,0,Jun-1991,0.0,1.0,0.0,4.0,5.0,5.0,6.0,8.0,6.0,8.0,12.0,5.0,10.0,0.0,0.0,0.0,2.0
801678,8000.0,3,8.24,251.58,B,B1,10197.0,10+ years,3,50000.0,0,2017-01-01,0,273.0,8,23.88,1.0,720.0,724.0,14.0,0.0,0.0,5587.0,14.5,28.0,1,0,Apr-1991,0.0,1.0,1.0,2.0,8.0,8.0,4.0,6.0,7.0,12.0,20.0,8.0,14.0,0.0,0.0,1.0,2.0
801679,19075.0,5,15.31,456.91,C,C2,294818.0,< 1 year,1,50000.0,1,2013-06-01,0,17.0,13,22.31,0.0,695.0,699.0,20.0,0.0,0.0,10881.0,50.6,44.0,0,0,Jan-2002,335.0,1.0,1.0,2.0,3.0,3.0,3.0,6.0,34.0,5.0,10.0,3.0,20.0,0.0,0.0,0.0,2.0
801680,6600.0,3,19.48,243.54,E,E2,457.0,4 years,0,240000.0,1,2015-12-01,0,233.0,19,7.04,2.0,660.0,664.0,10.0,5.0,0.0,1604.0,18.0,17.0,0,0,Aug-2002,0.0,1.0,1.0,2.0,3.0,3.0,4.0,8.0,4.0,8.0,12.0,3.0,10.0,0.0,0.0,0.0,5.0
801681,3000.0,3,8.59,94.84,A,A4,244530.0,5 years,0,50004.0,0,2009-08-01,5,501.0,26,3.72,0.0,765.0,769.0,4.0,0.0,0.0,7074.0,28.3,24.0,1,0,Apr-1982,18370.0,1.0,,,,,,,,,,,,,,,
801682,16000.0,5,26.3,481.9,E,E5,13.0,10+ years,0,94000.0,0,2017-09-01,4,43.0,19,27.59,0.0,700.0,704.0,13.0,0.0,0.0,48221.0,74.4,37.0,0,0,Sep-1991,4.0,1.0,1.0,4.0,8.0,8.0,4.0,6.0,15.0,9.0,16.0,8.0,13.0,0.0,0.0,0.0,1.0
801683,11000.0,3,9.17,350.67,B,B2,27206.0,2 years,1,60000.0,1,2015-11-01,0,459.0,8,4.12,0.0,660.0,664.0,6.0,1.0,1.0,4710.0,27.4,28.0,0,0,Nov-2004,0.0,1.0,0.0,4.0,5.0,5.0,5.0,15.0,3.0,6.0,19.0,5.0,6.0,0.0,0.0,0.0,4.0
801684,8175.0,3,19.24,300.66,E,E2,108700.0,6 years,0,29000.0,0,2015-01-01,4,116.0,14,36.59,0.0,675.0,679.0,11.0,0.0,0.0,16535.0,88.4,15.0,1,0,Sep-2005,4.0,1.0,0.0,5.0,7.0,7.0,5.0,6.0,6.0,7.0,8.0,7.0,11.0,0.0,0.0,0.0,1.0
801685,12000.0,3,10.99,392.81,B,B4,10213.0,2 years,1,100000.0,1,2015-08-01,4,112.0,23,6.34,1.0,675.0,679.0,6.0,0.0,0.0,9343.0,50.1,7.0,0,0,Oct-2010,4.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,1.0
801686,16000.0,3,7.89,500.58,A,A5,152.0,1 year,1,59000.0,2,2016-03-01,4,104.0,23,21.66,1.0,700.0,704.0,11.0,0.0,0.0,8704.0,43.5,26.0,0,0,Jun-2001,4.0,1.0,3.0,3.0,4.0,4.0,5.0,6.0,11.0,8.0,15.0,4.0,11.0,0.0,0.0,1.0,1.0
801687,5000.0,3,10.49,162.49,B,B3,672.0,2 years,0,47000.0,2,2016-08-01,0,363.0,43,19.51,0.0,695.0,699.0,5.0,0.0,0.0,3223.0,51.2,12.0,0,0,Nov-2001,0.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,6.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0
801688,10000.0,5,12.62,225.6,C,C1,2707.0,10+ years,2,73000.0,1,2017-12-01,5,131.0,6,5.52,0.0,675.0,679.0,4.0,0.0,0.0,7318.0,92.6,24.0,0,0,Jul-1998,6.0,1.0,4.0,1.0,2.0,2.0,1.0,7.0,6.0,2.0,12.0,2.0,4.0,0.0,0.0,0.0,4.0
801689,15000.0,5,9.93,318.19,B,B2,511.0,5 years,0,55701.0,1,2018-02-01,5,108.0,21,7.8,1.0,720.0,724.0,15.0,0.0,0.0,3952.0,13.0,57.0,0,0,Apr-1998,6.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,37.0,5.0,14.0,1.0,15.0,0.0,0.0,0.0,2.0
801690,1000.0,3,13.49,33.94,C,C2,21.0,10+ years,0,90000.0,1,2016-10-01,4,68.0,15,13.17,0.0,670.0,674.0,13.0,0.0,0.0,10204.0,65.0,30.0,0,0,Apr-2006,4.0,1.0,0.0,3.0,5.0,5.0,4.0,6.0,12.0,8.0,13.0,5.0,13.0,0.0,0.0,0.0,3.0
801691,28000.0,3,10.99,916.56,B,B4,1419.0,10+ years,1,100000.0,1,2015-02-01,0,548.0,36,28.66,5.0,670.0,674.0,14.0,0.0,0.0,41654.0,67.7,24.0,1,0,Dec-1999,0.0,1.0,0.0,6.0,6.0,6.0,8.0,15.0,4.0,9.0,19.0,6.0,14.0,0.0,0.0,0.0,0.0
801692,28000.0,5,22.7,784.52,E,E5,272406.0,5 years,1,130000.0,2,2013-09-01,0,242.0,8,14.4,0.0,700.0,704.0,7.0,0.0,0.0,20467.0,87.1,13.0,1,0,Jul-2001,0.0,1.0,0.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,8.0,5.0,7.0,0.0,0.0,0.0,0.0
801693,18000.0,5,16.55,443.01,D,D2,151.0,2 years,1,47125.0,1,2015-06-01,0,9.0,7,35.75,3.0,665.0,669.0,23.0,0.0,0.0,11348.0,67.5,34.0,1,0,Jul-1999,0.0,1.0,1.0,7.0,14.0,14.0,7.0,10.0,15.0,15.0,19.0,14.0,23.0,0.0,0.0,1.0,4.0
801694,35000.0,5,20.99,671.47,F,F3,225505.0,4 years,1,158000.0,2,2011-08-01,0,136.0,8,18.93,0.0,680.0,684.0,9.0,0.0,0.0,57695.0,94.9,17.0,1,0,Oct-1995,5536.0,1.0,,,,,,,,,,,,,,,
801695,20000.0,3,8.18,628.39,B,B1,151.0,10+ years,0,135000.0,1,2015-10-01,0,1.0,1,21.09,4.0,665.0,669.0,8.0,0.0,0.0,279138.0,102.0,35.0,0,0,Dec-1972,0.0,1.0,1.0,2.0,4.0,4.0,5.0,8.0,12.0,4.0,19.0,5.0,8.0,,0.0,2.0,2.0
801696,6000.0,3,10.99,196.41,B,B4,3984.0,6 years,0,65000.0,0,2015-07-01,0,121.0,14,19.65,0.0,675.0,679.0,8.0,0.0,0.0,6222.0,45.4,16.0,0,0,Jul-2000,0.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,8.0,5.0,5.0,4.0,8.0,0.0,0.0,0.0,3.0
801697,5800.0,3,11.49,191.24,B,B5,35069.0,10+ years,0,53900.0,0,2016-09-01,4,31.0,2,34.67,0.0,735.0,739.0,14.0,0.0,0.0,12543.0,39.8,18.0,0,0,Jul-1987,4.0,1.0,0.0,4.0,5.0,5.0,6.0,8.0,7.0,8.0,10.0,5.0,14.0,0.0,0.0,0.0,3.0
801698,5175.0,3,12.99,174.35,C,C1,196734.0,1 year,1,80000.0,0,2014-06-01,0,19.0,14,12.24,0.0,705.0,709.0,8.0,0.0,0.0,1921.0,25.0,21.0,0,0,Oct-2001,0.0,1.0,0.0,1.0,5.0,5.0,1.0,2.0,12.0,5.0,8.0,3.0,7.0,,0.0,0.0,4.0
801699,22950.0,3,11.67,758.66,B,B4,118.0,10+ years,0,65000.0,2,2014-06-01,2,416.0,19,28.51,0.0,740.0,744.0,25.0,0.0,0.0,19169.0,28.4,43.0,0,0,Sep-1999,5.0,1.0,0.0,8.0,12.0,12.0,14.0,21.0,6.0,21.0,34.0,12.0,25.0,0.0,0.0,0.0,5.0
801700,24000.0,3,5.93,729.37,A,A1,48.0,10+ years,0,172000.0,0,2015-02-01,0,43.0,19,22.23,0.0,780.0,784.0,14.0,0.0,0.0,34422.0,35.9,32.0,0,0,Nov-1983,0.0,1.0,0.0,6.0,6.0,6.0,7.0,8.0,10.0,9.0,15.0,6.0,14.0,0.0,0.0,0.0,1.0
801701,10000.0,3,7.62,311.62,A,A3,79632.0,9 years,0,73000.0,2,2014-01-01,2,190.0,17,19.4,0.0,755.0,759.0,8.0,0.0,0.0,12562.0,63.1,23.0,0,0,Mar-1980,5.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,8.0,4.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0
801702,19125.0,3,13.44,648.46,C,C3,1086.0,< 1 year,1,43500.0,0,2015-12-01,4,134.0,8,4.39,0.0,670.0,674.0,4.0,1.0,0.0,3276.0,64.2,7.0,0,0,Oct-1995,4.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,0.0,4.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0
801703,7075.0,3,6.03,215.34,A,A1,17813.0,10+ years,0,34000.0,0,2014-09-01,4,342.0,21,22.17,0.0,735.0,739.0,4.0,0.0,0.0,7616.0,54.0,9.0,0,0,Jun-2000,4.0,1.0,0.0,2.0,3.0,3.0,2.0,6.0,1.0,3.0,8.0,3.0,4.0,0.0,0.0,0.0,1.0
801704,35000.0,3,14.65,1207.3,C,C5,695.0,< 1 year,1,225000.0,1,2015-10-01,0,110.0,13,0.2,0.0,780.0,784.0,3.0,0.0,0.0,2496.0,9.4,7.0,0,0,Aug-2006,0.0,1.0,0.0,2.0,2.0,2.0,3.0,6.0,0.0,3.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0
801705,8000.0,3,11.53,263.93,B,B5,841.0,5 years,0,74676.0,0,2015-06-01,0,112.0,23,19.67,0.0,695.0,699.0,17.0,0.0,0.0,23985.0,80.5,31.0,1,0,Jan-2000,0.0,1.0,1.0,5.0,6.0,6.0,8.0,8.0,14.0,10.0,12.0,6.0,17.0,0.0,0.0,0.0,1.0
801706,14400.0,3,8.38,453.78,B,B1,14966.0,2 years,0,66300.0,0,2015-12-01,4,399.0,37,29.67,0.0,720.0,724.0,20.0,0.0,0.0,38598.0,42.5,38.0,0,0,Dec-2003,4.0,1.0,0.0,7.0,10.0,10.0,11.0,19.0,3.0,17.0,31.0,10.0,20.0,0.0,0.0,0.0,1.0
801707,14000.0,5,19.03,363.4,D,D3,184.0,5 years,1,60000.0,1,2017-11-01,0,131.0,6,9.04,0.0,720.0,724.0,4.0,0.0,0.0,4082.0,80.0,8.0,0,0,Dec-2006,0.0,1.0,0.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0
801708,15000.0,5,16.99,372.71,D,D3,18055.0,6 years,0,55000.0,0,2014-09-01,0,149.0,22,35.15,0.0,685.0,689.0,9.0,1.0,1.0,12961.0,89.4,28.0,0,0,Jul-2003,0.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,13.0,2.0,11.0,2.0,9.0,0.0,0.0,0.0,3.0
801709,3000.0,3,13.44,101.72,C,C3,2627.0,< 1 year,1,40000.0,1,2015-12-01,5,251.0,8,21.21,0.0,670.0,674.0,7.0,1.0,1.0,34726.0,64.0,9.0,0,0,Jul-1997,6.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0
801710,15550.0,3,13.98,531.32,C,C3,2595.0,4 years,1,40000.0,0,2014-06-01,4,549.0,8,23.13,0.0,670.0,674.0,7.0,0.0,0.0,9495.0,83.3,13.0,0,0,Sep-2002,4.0,1.0,0.0,4.0,6.0,6.0,4.0,4.0,3.0,6.0,10.0,6.0,7.0,0.0,0.0,0.0,1.0
801711,8400.0,3,12.29,280.17,C,C1,14211.0,3 years,1,32760.0,1,2015-03-01,0,643.0,45,18.32,0.0,690.0,694.0,7.0,0.0,0.0,8981.0,90.7,9.0,0,0,Jul-2007,0.0,1.0,0.0,3.0,5.0,5.0,3.0,4.0,2.0,6.0,7.0,5.0,7.0,0.0,0.0,0.0,1.0
801712,4500.0,3,14.61,155.14,D,D1,243683.0,8 years,2,50000.0,0,2009-11-01,0,616.0,0,19.78,0.0,735.0,739.0,27.0,0.0,0.0,7114.0,9.2,47.0,1,0,Feb-2003,28.0,1.0,,,,,,,,,,,,,,,
801713,3000.0,3,7.96,93.96,A,A5,2558.0,10+ years,2,24000.0,1,2018-02-01,5,484.0,21,8.95,0.0,770.0,774.0,11.0,0.0,0.0,2304.0,6.7,15.0,1,0,Aug-2008,6.0,1.0,0.0,2.0,2.0,2.0,7.0,8.0,1.0,10.0,14.0,2.0,11.0,0.0,0.0,0.0,2.0
801714,8875.0,3,18.85,324.65,D,D3,286842.0,10+ years,2,26700.0,1,2013-07-01,0,315.0,23,17.8,0.0,670.0,674.0,9.0,0.0,0.0,7295.0,64.6,20.0,1,0,Oct-2001,269.0,1.0,0.0,3.0,6.0,6.0,4.0,6.0,9.0,8.0,11.0,6.0,9.0,0.0,0.0,0.0,3.0
801715,15000.0,3,9.71,481.97,B,B1,218846.0,10+ years,1,72000.0,0,2013-08-01,0,53.0,19,17.62,1.0,725.0,729.0,8.0,0.0,0.0,9129.0,38.2,11.0,0,0,Jun-1989,25539.0,1.0,0.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,7.0,4.0,8.0,0.0,0.0,0.0,0.0
801716,28000.0,5,30.84,920.4,G,G2,236.0,10+ years,0,120000.0,1,2017-06-01,4,215.0,8,14.41,2.0,675.0,679.0,14.0,0.0,0.0,15807.0,76.0,22.0,1,0,Apr-2006,4.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,15.0,6.0,6.0,5.0,14.0,0.0,0.0,0.0,3.0
801717,12000.0,3,11.53,395.89,B,B5,33324.0,10+ years,1,55000.0,2,2015-10-01,5,370.0,13,16.95,0.0,660.0,664.0,13.0,1.0,1.0,8696.0,56.1,40.0,0,0,Sep-1995,6.0,1.0,0.0,4.0,7.0,7.0,4.0,17.0,10.0,12.0,28.0,7.0,13.0,0.0,0.0,0.0,3.0
801718,30000.0,5,12.99,682.44,C,C2,19.0,< 1 year,0,140000.0,1,2016-03-01,5,159.0,21,2.8,0.0,805.0,809.0,10.0,0.0,0.0,5810.0,10.4,21.0,0,0,Jun-2001,6.0,1.0,0.0,3.0,4.0,4.0,5.0,7.0,8.0,6.0,10.0,4.0,10.0,0.0,0.0,0.0,2.0
801719,35000.0,3,17.86,1262.88,D,D5,72439.0,5 years,0,98000.0,2,2015-06-01,0,124.0,13,13.73,3.0,665.0,669.0,13.0,0.0,0.0,27097.0,90.9,24.0,1,0,May-2005,0.0,1.0,0.0,6.0,8.0,8.0,6.0,9.0,9.0,10.0,15.0,8.0,13.0,0.0,0.0,1.0,4.0
801720,8000.0,3,9.17,255.04,B,B1,34708.0,2 years,0,83000.0,0,2014-06-01,4,54.0,28,23.11,0.0,685.0,689.0,15.0,0.0,0.0,19506.0,85.9,32.0,1,0,Feb-1997,4.0,1.0,2.0,5.0,11.0,11.0,5.0,9.0,14.0,11.0,18.0,11.0,15.0,0.0,0.0,0.0,2.0
801721,30000.0,3,13.99,1025.19,C,C4,422.0,1 year,1,83000.0,0,2016-01-01,0,166.0,8,11.86,0.0,770.0,774.0,7.0,0.0,0.0,625.0,4.6,20.0,1,0,Apr-2004,0.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,4.0,6.0,16.0,2.0,7.0,0.0,0.0,0.0,4.0
801722,5850.0,3,8.18,183.81,B,B1,29555.0,6 years,0,32000.0,2,2015-07-01,4,597.0,11,24.53,3.0,680.0,684.0,10.0,0.0,0.0,5863.0,55.3,28.0,1,0,Dec-1999,4.0,1.0,0.0,3.0,7.0,7.0,3.0,5.0,9.0,8.0,13.0,7.0,10.0,0.0,0.0,0.0,0.0
801723,5000.0,3,11.99,166.05,C,C1,8638.0,2 years,1,26000.0,1,2016-04-01,5,95.0,13,3.0,0.0,710.0,714.0,2.0,0.0,0.0,2710.0,44.4,3.0,1,0,Sep-2012,6.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
801724,40000.0,5,15.31,958.12,C,C5,4452.0,10+ years,0,135000.0,2,2016-04-01,0,395.0,44,14.88,0.0,720.0,724.0,21.0,1.0,0.0,27571.0,30.8,45.0,0,0,Feb-2003,2.0,1.0,0.0,4.0,7.0,7.0,7.0,13.0,19.0,15.0,23.0,7.0,21.0,0.0,0.0,0.0,6.0
801725,11500.0,5,27.27,353.02,E,E5,1550.0,10+ years,0,75000.0,2,2018-09-01,0,512.0,21,23.28,0.0,680.0,684.0,7.0,0.0,0.0,21269.0,94.1,16.0,0,0,Mar-2000,0.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,8.0,4.0,5.0,4.0,7.0,0.0,0.0,0.0,2.0
801726,15000.0,3,19.03,550.07,D,D3,367245.0,< 1 year,1,40000.0,2,2017-10-01,3,17.0,13,21.03,0.0,700.0,704.0,6.0,0.0,0.0,3096.0,43.6,25.0,0,1,Mar-2001,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,17.0,4.0,8.0,3.0,6.0,0.0,0.0,0.0,4.0
801727,25000.0,3,17.27,894.69,D,D2,2341.0,3 years,0,65000.0,2,2016-05-01,0,235.0,8,6.44,0.0,665.0,669.0,8.0,0.0,0.0,16284.0,72.1,11.0,1,0,Oct-2005,0.0,1.0,0.0,4.0,7.0,7.0,4.0,5.0,1.0,7.0,9.0,7.0,8.0,0.0,0.0,0.0,5.0
801728,18000.0,3,7.39,559.01,A,A4,161.0,10+ years,2,72008.0,2,2016-05-01,10,341.0,14,4.82,0.0,765.0,769.0,7.0,0.0,0.0,12065.0,40.1,18.0,0,0,Feb-2006,11.0,1.0,0.0,1.0,3.0,3.0,2.0,3.0,5.0,6.0,12.0,3.0,7.0,0.0,0.0,0.0,1.0
801729,8000.0,3,15.05,277.52,C,C4,97.0,10+ years,0,71000.0,2,2018-01-01,4,65.0,19,37.41,0.0,710.0,714.0,9.0,1.0,1.0,9654.0,40.2,24.0,1,0,Oct-2008,4.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,18.0,3.0,5.0,3.0,9.0,0.0,0.0,0.0,3.0
801730,10000.0,5,14.65,236.07,C,C5,32.0,10+ years,0,65000.0,1,2015-05-01,0,8.0,6,11.39,1.0,685.0,689.0,9.0,0.0,0.0,9773.0,61.1,29.0,0,0,Mar-2001,0.0,1.0,1.0,2.0,5.0,5.0,2.0,5.0,8.0,7.0,19.0,5.0,9.0,0.0,0.0,0.0,4.0
801731,20775.0,5,14.48,488.59,C,C5,10832.0,2 years,0,139000.0,2,2015-12-01,5,187.0,9,28.3,0.0,750.0,754.0,33.0,0.0,0.0,24026.0,15.1,57.0,1,0,Mar-1999,6.0,1.0,0.0,5.0,5.0,5.0,18.0,32.0,8.0,29.0,47.0,6.0,33.0,0.0,0.0,0.0,3.0
801732,17600.0,5,13.99,409.43,C,C4,89005.0,9 years,1,120000.0,1,2015-04-01,0,34.0,18,11.42,0.0,665.0,669.0,23.0,0.0,0.0,11406.0,41.3,25.0,1,0,Nov-2001,0.0,1.0,0.0,5.0,6.0,6.0,5.0,5.0,18.0,7.0,7.0,6.0,23.0,0.0,0.0,0.0,5.0
801733,5375.0,3,20.49,201.1,E,E1,301025.0,5 years,1,56000.0,1,2013-05-01,0,141.0,13,3.45,0.0,660.0,664.0,4.0,0.0,0.0,5972.0,97.9,13.0,0,0,Aug-2003,259.0,1.0,0.0,1.0,4.0,4.0,1.0,7.0,3.0,4.0,10.0,4.0,4.0,0.0,0.0,0.0,3.0
801734,6000.0,3,15.61,209.79,D,D1,36888.0,2 years,1,52000.0,1,2015-10-01,4,62.0,13,12.19,0.0,670.0,674.0,10.0,0.0,0.0,7479.0,60.8,12.0,1,0,Oct-2006,4.0,1.0,0.0,4.0,7.0,7.0,4.0,6.0,1.0,9.0,11.0,8.0,10.0,0.0,0.0,0.0,2.0
801735,10500.0,3,14.65,362.19,C,C3,351274.0,10+ years,0,70000.0,2,2012-02-01,0,402.0,0,22.1,0.0,675.0,679.0,10.0,0.0,0.0,14696.0,67.7,24.0,1,0,May-1987,704.0,1.0,,,,,,,,,,,,,,,
801736,7000.0,3,11.14,229.64,B,B2,308796.0,10+ years,0,50000.0,2,2013-04-01,0,104.0,23,20.88,0.0,710.0,714.0,9.0,0.0,0.0,10879.0,58.2,29.0,1,0,Feb-1981,70.0,1.0,3.0,3.0,6.0,6.0,3.0,10.0,5.0,7.0,22.0,6.0,9.0,0.0,0.0,0.0,2.0
801737,12000.0,3,15.99,421.83,D,D2,4823.0,3 years,2,80000.0,1,2015-01-01,0,112.0,23,16.51,0.0,665.0,669.0,19.0,1.0,1.0,15236.0,35.1,42.0,1,0,Sep-1999,0.0,1.0,0.0,7.0,11.0,11.0,10.0,16.0,16.0,17.0,25.0,11.0,19.0,0.0,0.0,0.0,10.0
801738,6000.0,3,12.88,201.82,C,C2,166517.0,10+ years,0,80000.0,2,2016-01-01,3,266.0,31,27.8,2.0,695.0,699.0,12.0,0.0,0.0,20657.0,69.1,53.0,0,0,Dec-1995,3.0,1.0,0.0,2.0,3.0,3.0,2.0,12.0,32.0,4.0,16.0,3.0,12.0,0.0,0.0,0.0,6.0
801739,24000.0,3,12.59,803.93,C,C2,38.0,10+ years,0,92000.0,2,2015-12-01,0,261.0,8,29.24,0.0,670.0,674.0,25.0,0.0,0.0,30200.0,77.6,44.0,0,0,May-1990,0.0,1.0,0.0,8.0,16.0,16.0,9.0,9.0,22.0,17.0,18.0,16.0,25.0,0.0,0.0,0.0,5.0
801740,20000.0,3,19.03,733.43,D,D3,153.0,10+ years,0,60000.0,1,2018-02-01,0,183.0,14,35.98,0.0,710.0,714.0,8.0,0.0,0.0,27110.0,97.9,13.0,0,0,Sep-1998,0.0,1.0,0.0,3.0,3.0,3.0,3.0,4.0,6.0,4.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0
801741,14000.0,5,9.44,293.62,B,B1,46665.0,10+ years,1,78000.0,1,2017-07-01,0,20.0,15,8.98,0.0,735.0,739.0,14.0,0.0,0.0,9522.0,25.0,20.0,0,0,Dec-2010,0.0,1.0,0.0,5.0,5.0,5.0,8.0,9.0,6.0,12.0,14.0,5.0,14.0,0.0,0.0,0.0,0.0
801742,5600.0,3,16.02,196.94,C,C5,787.0,3 years,0,70000.0,0,2017-09-01,4,230.0,2,29.18,0.0,660.0,664.0,16.0,0.0,0.0,11914.0,50.7,23.0,1,1,Nov-1993,4.0,1.0,3.0,4.0,12.0,12.0,4.0,5.0,5.0,13.0,18.0,12.0,16.0,0.0,0.0,0.0,8.0
801743,8100.0,3,10.99,265.15,B,B4,422.0,5 years,1,77000.0,1,2015-04-01,5,141.0,13,12.84,0.0,665.0,669.0,9.0,1.0,1.0,4487.0,40.8,34.0,1,0,Feb-1996,6.0,1.0,0.0,3.0,4.0,4.0,3.0,11.0,5.0,7.0,28.0,4.0,9.0,0.0,0.0,0.0,5.0
801744,10800.0,3,6.97,333.33,A,A3,150380.0,10+ years,0,75000.0,2,2016-03-01,4,25.0,13,16.18,0.0,705.0,709.0,21.0,0.0,0.0,58621.0,60.0,34.0,0,0,Apr-1998,4.0,1.0,0.0,7.0,16.0,16.0,11.0,12.0,1.0,16.0,29.0,9.0,18.0,,0.0,0.0,3.0
801745,14000.0,5,10.99,304.33,B,B4,28094.0,9 years,0,65000.0,1,2015-11-01,0,575.0,32,11.89,0.0,690.0,694.0,6.0,1.0,1.0,11864.0,77.5,12.0,0,0,Apr-1997,0.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0
801746,9450.0,3,18.49,343.97,E,E2,151.0,4 years,0,90000.0,2,2015-11-01,0,173.0,32,16.93,0.0,685.0,689.0,21.0,0.0,0.0,7445.0,10.3,36.0,1,0,Feb-1986,0.0,1.0,1.0,12.0,14.0,14.0,13.0,20.0,6.0,17.0,28.0,14.0,21.0,0.0,0.0,0.0,4.0
801747,4800.0,3,18.99,175.93,E,E1,54.0,,2,57240.0,2,2014-07-01,0,22.0,16,14.29,0.0,660.0,664.0,7.0,1.0,0.0,6200.0,98.4,23.0,1,0,Jun-1993,0.0,1.0,1.0,2.0,2.0,2.0,2.0,13.0,1.0,4.0,18.0,2.0,7.0,0.0,0.0,0.0,1.0
801748,21000.0,5,14.08,489.51,C,C3,3797.0,5 years,1,425000.0,0,2017-05-01,0,17.0,13,3.43,0.0,695.0,699.0,9.0,0.0,0.0,30096.0,45.8,29.0,0,0,Oct-2005,0.0,1.0,1.0,3.0,3.0,3.0,4.0,5.0,21.0,5.0,8.0,3.0,8.0,0.0,0.0,0.0,2.0
801749,5600.0,3,18.84,204.83,E,E2,5936.0,10+ years,1,38000.0,1,2015-04-01,0,535.0,17,26.6,0.0,680.0,684.0,17.0,1.0,1.0,3034.0,33.0,61.0,1,0,Apr-1996,0.0,1.0,0.0,3.0,5.0,5.0,9.0,27.0,22.0,14.0,36.0,5.0,17.0,0.0,0.0,0.0,4.0
801750,6600.0,3,17.56,237.16,D,D1,239478.0,10+ years,0,50000.0,1,2013-08-01,0,129.0,30,12.24,1.0,660.0,664.0,8.0,0.0,0.0,2470.0,38.0,19.0,1,0,Feb-1992,41.0,1.0,0.0,2.0,3.0,3.0,5.0,9.0,1.0,7.0,12.0,3.0,7.0,0.0,1.0,0.0,1.0
801751,10000.0,3,6.92,308.41,A,A4,84052.0,3 years,1,48000.0,0,2015-04-01,4,620.0,8,22.58,1.0,715.0,719.0,12.0,0.0,0.0,2767.0,24.1,14.0,0,0,Sep-2006,4.0,1.0,0.0,2.0,2.0,2.0,4.0,4.0,5.0,7.0,8.0,2.0,12.0,0.0,0.0,0.0,0.0
801752,11000.0,5,16.29,269.2,D,D2,194401.0,8 years,1,50000.0,1,2014-07-01,0,110.0,13,9.58,2.0,670.0,674.0,13.0,0.0,0.0,8677.0,62.0,38.0,0,0,Jun-1999,0.0,1.0,2.0,5.0,8.0,8.0,7.0,16.0,13.0,12.0,25.0,8.0,13.0,0.0,0.0,1.0,2.0
